type,dir,name,row,col,side,scale,flip
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,63,107,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,288,256,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,50,129,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,221,79,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,143,154,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,274,278,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,199,278,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,304,186,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,241,128,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,143,87,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,314,78,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,263,182,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,243,126,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,255,17,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,233,107,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,176,40,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,190,308,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,256,230,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,119,106,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,92,256,96,0.5,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,313,4,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,281,75,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,147,176,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,205,309,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,28,44,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,144,411,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,406,307,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,227,330,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,329,95,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,67,458,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,313,238,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,323,331,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,413,339,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,91,295,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,238,215,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,199,305,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,455,221,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,403,166,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,97,29,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,236,72,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,111,90,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,434,116,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,257,105,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,295,262,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,426,399,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,205,165,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,304,436,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,278,47,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,0,139,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,307,1,96,2,False
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,174,126,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,70,385,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,221,241,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,1,62,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,56,254,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,285,325,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,456,100,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,125,183,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,50,213,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,209,261,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,106,174,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,248,238,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,265,367,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,238,384,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,149,191,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,145,355,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,437,410,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,95,31,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,280,363,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,422,331,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,231,362,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,388,130,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,0,187,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,76,287,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,51,371,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,78,37,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,230,204,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,456,263,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,380,304,96,2,True
png,data/CAVE/fake_and_real_peppers_ms/fake_and_real_peppers_ms,fake_and_real_peppers_ms,333,86,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,365,290,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,267,137,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,41,159,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,69,378,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,337,318,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,302,332,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,409,52,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,116,371,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,100,105,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,164,155,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,21,19,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,253,238,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,274,326,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,241,5,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,317,233,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,18,193,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,292,264,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,415,171,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,407,133,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,408,217,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,303,314,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,206,297,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,362,216,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,280,260,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,192,92,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,118,398,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,113,313,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,128,359,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,392,296,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,294,385,96,1,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,245,325,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,284,377,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,282,31,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,208,278,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,207,96,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,239,342,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,69,160,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,244,339,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,162,382,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,243,86,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,366,163,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,76,25,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,279,316,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,222,350,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,231,26,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,298,176,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,274,41,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,383,131,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,263,61,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,406,233,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,396,341,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,121,348,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,360,9,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,160,43,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,327,271,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,197,395,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,59,39,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,98,126,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,87,285,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,164,80,96,1,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,232,14,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,259,113,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,244,204,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,142,237,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,267,176,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,246,71,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,189,114,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,230,249,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,129,138,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,56,44,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,34,129,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,218,3,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,292,107,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,106,278,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,15,256,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,301,285,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,222,40,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,294,220,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,23,11,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,293,275,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,148,251,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,203,255,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,134,250,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,179,257,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,130,151,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,261,236,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,105,37,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,2,29,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,231,52,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,149,233,96,0.5,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,66,274,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,254,63,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,180,77,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,165,23,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,90,9,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,115,4,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,268,77,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,149,282,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,229,225,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,311,20,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,110,231,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,48,314,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,105,236,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,259,259,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,150,123,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,301,310,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,187,228,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,208,56,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,118,72,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,203,120,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,54,137,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,94,2,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,60,138,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,44,30,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,300,279,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,139,250,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,57,98,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,93,98,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,126,177,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,82,136,96,0.5,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,39,44,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,391,34,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,200,189,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,182,434,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,412,428,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,391,436,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,343,357,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,263,43,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,189,178,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,170,260,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,419,218,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,311,21,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,346,327,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,365,334,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,330,403,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,442,25,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,10,111,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,119,420,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,178,253,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,19,52,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,77,398,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,400,416,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,266,318,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,313,291,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,233,389,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,108,370,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,181,336,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,61,319,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,106,183,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,190,222,96,2,False
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,341,136,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,427,125,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,110,309,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,451,263,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,119,210,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,151,316,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,406,385,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,146,180,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,317,304,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,306,105,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,204,316,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,377,317,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,219,122,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,310,353,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,293,116,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,288,330,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,120,100,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,72,197,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,247,278,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,266,371,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,55,5,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,182,298,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,410,363,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,328,54,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,179,199,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,7,206,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,349,460,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,65,247,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,134,455,96,2,True
png,data/CAVE/balloons_ms/balloons_ms,balloons_ms,300,11,96,2,True
exr,data/KAIST,scene16_reflectance.exr,619,1351,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2487,2353,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1458,1767,96,1,False
exr,data/KAIST,scene16_reflectance.exr,210,153,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1802,1120,96,1,False
exr,data/KAIST,scene16_reflectance.exr,341,1310,96,1,False
exr,data/KAIST,scene16_reflectance.exr,74,327,96,1,False
exr,data/KAIST,scene16_reflectance.exr,27,1900,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1076,416,96,1,False
exr,data/KAIST,scene16_reflectance.exr,631,2045,96,1,False
exr,data/KAIST,scene16_reflectance.exr,242,829,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1164,627,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1938,590,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1208,1827,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1350,1260,96,1,False
exr,data/KAIST,scene16_reflectance.exr,29,3195,96,1,False
exr,data/KAIST,scene16_reflectance.exr,386,2518,96,1,False
exr,data/KAIST,scene16_reflectance.exr,613,2449,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2094,2785,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2332,1202,96,1,False
exr,data/KAIST,scene16_reflectance.exr,41,1426,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2444,1517,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1717,284,96,1,False
exr,data/KAIST,scene16_reflectance.exr,360,249,96,1,False
exr,data/KAIST,scene16_reflectance.exr,274,591,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1668,1454,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1227,2715,96,1,False
exr,data/KAIST,scene16_reflectance.exr,903,693,96,1,False
exr,data/KAIST,scene16_reflectance.exr,664,11,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1123,959,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2252,718,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1298,1395,96,1,False
exr,data/KAIST,scene16_reflectance.exr,508,1640,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2063,2990,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1884,1934,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2209,2357,96,1,False
exr,data/KAIST,scene16_reflectance.exr,95,1675,96,1,False
exr,data/KAIST,scene16_reflectance.exr,309,1033,96,1,False
exr,data/KAIST,scene16_reflectance.exr,108,1312,96,1,False
exr,data/KAIST,scene16_reflectance.exr,751,1128,96,1,False
exr,data/KAIST,scene16_reflectance.exr,341,1639,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1249,2441,96,1,False
exr,data/KAIST,scene16_reflectance.exr,540,1154,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1274,234,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1803,109,96,1,False
exr,data/KAIST,scene16_reflectance.exr,985,1024,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2008,747,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2503,2066,96,1,False
exr,data/KAIST,scene16_reflectance.exr,897,1727,96,1,False
exr,data/KAIST,scene16_reflectance.exr,2052,2854,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1657,1362,96,1,False
exr,data/KAIST,scene16_reflectance.exr,1208,1289,96,1,False
